2024-09-01,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,4
2024-09-01,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,4
2024-09-01,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,123
2024-09-02,QEH,Bexley,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,1
2024-09-02,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,37
2024-09-02,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,49
2024-08-12,QEH,Greenwich,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,9
2024-08-12,UHL,Bexley,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,13
2024-08-12,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,18
2024-08-13,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,9,101
2024-08-14,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,7,91
2024-08-14,QEH,Bexley,Pathway 2,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,6
2024-08-14,QEH,Greenwich,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,8
2024-08-14,UHL,Bexley,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,2
2024-08-14,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,1
2024-08-15,QEH,Bexley,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,10
2024-08-15,QEH,Greenwich,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,9
2024-08-15,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,8
2024-08-15,UHL,Greenwich,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,2
2024-08-15,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-08-15,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,2
2024-08-16,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,9
2024-08-16,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,25
2024-08-16,UHL,Greenwich,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,3
2024-08-16,UHL,Lewisham,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,2
2024-08-16,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,3
2024-08-16,UHL,Other,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,4
2024-08-17,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,26
2024-08-17,UHL,Other,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,5
2024-08-18,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,27
2024-08-18,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,14
2024-08-18,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,32
2024-08-19,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,29
2024-08-19,QEH,Greenwich,Pathway 0,E2: capacity : other home-based social care service not yet available (pathway 1).,1,6
2024-08-19,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,33
2024-08-20,QEH,Bexley,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-08-20,QEH,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,1
2024-08-20,UHL,Lewisham,Pathway 1,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,36
2024-08-20,UHL,Other,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,2
2024-08-21,QEH,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,2
2024-08-21,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,17
2024-08-21,UHL,Greenwich,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,15
2024-08-21,UHL,Lewisham,Pathway 1,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,37
2024-08-21,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,6
2024-08-21,UHL,Other,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,3
2024-08-22,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,21
2024-08-22,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,3
2024-08-22,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,132
2024-08-23,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,3,20
2024-08-20,UHL,Greenwich,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,14
2024-08-21,QEH,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,30
2024-08-21,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,35
2024-08-21,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,101
2024-08-22,QEH,Bexley,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,14
2024-08-22,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,11,22
2024-08-23,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-08-23,QEH,Greenwich,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,17
2024-08-23,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,9
2024-08-23,UHL,Other,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,32
2024-08-23,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,105
2024-08-24,QEH,Bexley,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,16
2024-08-24,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,2,25
2024-08-24,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,6,18
2024-08-25,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,23
2024-08-25,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,4
2024-08-25,UHL,Greenwich,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,6
2024-08-25,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,6
2024-08-26,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,6
2024-08-26,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,2,29
2024-08-26,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,120
2024-08-27,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,25
2024-08-27,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,41
2024-08-27,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,12
2024-08-27,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,8
2024-08-28,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-08-28,QEH,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,8
2024-08-28,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,124
2024-08-28,UHL,Greenwich,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,22
2024-08-28,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,144
2024-08-28,UHL,Other,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,14
2024-08-29,QEH,Bexley,Pathway 0,D11: interface process : patient/family/carer choice discussions on package still underway.,1,8
2024-08-29,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,31
2024-08-29,QEH,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,4
2024-08-29,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,14
2024-08-29,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,9,273
2024-08-30,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,58
2024-08-30,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,148
2024-08-30,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",3,10
2024-08-31,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,24
2024-08-31,QEH,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-08-31,UHL,Bexley,Pathway 1,E11: capacity : awaiting restart of existing social care arrangements (pathway 0).,1,13
2024-08-28,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,20
2024-08-28,QEH,Other,Pathway 0,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,2
2024-08-28,UHL,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,54
2024-08-28,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,48
2024-08-28,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,4
2024-08-28,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,9
2024-08-29,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,49
2024-08-29,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,37
2024-08-29,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-08-29,UHL,Lewisham,Pathway 3,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,3
2024-08-29,UHL,Other,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-08-30,QEH,Bexley,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,3
2024-08-30,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,4
2024-08-30,UHL,Greenwich,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,4
2024-08-31,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,6
2024-08-31,QEH,Greenwich,Pathway 1,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,2
2024-08-31,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,43
2024-08-31,UHL,Bexley,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,3
2024-09-01,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,6
2024-09-01,UHL,Lewisham,Pathway 0,"E1: capacity : home-based rehabilitation, reablement or recovery services not yet available (pathway 1).",1,6
2024-09-01,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,19
2024-09-02,QEH,Greenwich,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,1
2024-09-02,UHL,Bexley,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,5
2024-09-02,UHL,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,37
2024-09-03,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,34
2024-09-03,QEH,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,11
2024-09-03,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,2
2024-09-04,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,1
2024-09-04,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,31
2024-09-04,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,3
2024-09-05,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,9,68
2024-09-05,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,6
2024-09-05,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,108
2024-09-06,QEH,Greenwich,Pathway 0,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,1
2024-09-06,UHL,Greenwich,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,11
2024-09-06,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,3,38
2024-09-06,UHL,Other,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,3
2024-09-07,QEH,Bexley,Pathway 1,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,9
2024-09-07,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,51
2024-09-07,QEH,Greenwich,Pathway 0,"E1: capacity : home-based rehabilitation, reablement or recovery services not yet available (pathway 1).",1,2
2024-09-07,UHL,Greenwich,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,43
2024-09-07,UHL,Lewisham,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,33
2024-10-03,UHL,Greenwich,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,6
2024-10-04,UHL,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,79
2024-10-05,QEH,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,15
2024-10-05,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,84
2024-10-05,UHL,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,60
2024-10-05,UHL,Lewisham,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,34
2024-10-05,UHL,Lewisham,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,10
2024-10-05,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,49
2024-10-06,UHL,Bexley,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,21
2024-10-06,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,4
2024-10-06,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,85
2024-10-07,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,56
2024-10-07,UHL,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,22
2024-10-07,UHL,Greenwich,Pathway 0,E11: capacity : awaiting restart of existing social care arrangements (pathway 0).,1,1
2024-10-07,UHL,Lewisham,Pathway 0,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,5
2024-10-07,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,18,547
2024-10-08,QEH,Bexley,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,2
2024-10-08,QEH,Greenwich,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,26
2024-10-09,UHL,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,84
2024-10-09,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",3,12
2024-10-10,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,21
2024-10-10,UHL,Greenwich,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,22
2024-10-10,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-10-10,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,22
2024-10-11,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,38
2024-10-11,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,33
2024-10-12,UHL,Other,Pathway 0,E11: capacity : awaiting restart of existing social care arrangements (pathway 0).,1,2
2024-10-12,UHL,Other,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,25
2024-10-13,QEH,Bexley,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,18
2024-10-13,QEH,Greenwich,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,11
2024-10-13,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,40
2024-10-13,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,12
2024-10-13,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,6
2024-10-14,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,5
2024-10-14,QEH,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,7
2024-10-15,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,6,18
2024-10-15,QEH,Other,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,10
2024-10-16,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,7,66
2024-10-16,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,6
2024-10-16,QEH,Greenwich,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,6
2024-10-16,UHL,Bexley,Pathway 3,"E1: capacity : home-based rehabilitation, reablement or recovery services not yet available (pathway 1).",1,23
2024-10-16,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,15
2024-08-23,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,8,220
2024-08-24,QEH,Bexley,Pathway 1,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,5
2024-08-24,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,3,23
2024-08-24,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,7,344
2024-08-25,QEH,Bexley,Pathway 1,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,6
2024-08-25,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,41
2024-08-25,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,12
2024-08-25,UHL,Lewisham,Pathway 1,D2: interface process : other home-based social care service arrangements still underway (pathway 1).,2,10
2024-08-25,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,7,351
2024-08-26,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,13
2024-08-26,UHL,Lewisham,Pathway 1,D2: interface process : other home-based social care service arrangements still underway (pathway 1).,2,12
2024-08-27,UHL,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,31
2024-08-27,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,43
2024-08-27,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,13
2024-08-28,QEH,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-08-28,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,5,169
2024-08-28,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,6
2024-08-28,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,45
2024-08-28,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,23
2024-08-29,QEH,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,2
2024-08-29,QEH,Bexley,Pathway 1,D8: interface process : further action requested by agreed provider.,1,21
2024-08-29,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,4,92
2024-08-29,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,7
2024-08-29,QEH,Other,Pathway 0,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,3
2024-08-29,UHL,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-08-29,UHL,Greenwich,Pathway 1,D2: interface process : other home-based social care service arrangements still underway (pathway 1).,1,2
2024-08-29,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,1
2024-08-29,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,9
2024-08-29,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,117
2024-08-30,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,7,37
2024-08-30,QEH,Greenwich,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",3,7
2024-08-30,QEH,Greenwich,Pathway 1,D11: interface process : patient/family/carer choice discussions on package still underway.,1,1
2024-08-30,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,2
2024-08-30,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-08-30,UHL,Other,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,2
2024-08-30,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,119
2024-08-31,QEH,Bexley,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,4
2024-08-31,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,10
2024-08-31,QEH,Greenwich,Pathway 1,D11: interface process : patient/family/carer choice discussions on package still underway.,1,2
2024-08-31,UHL,Lewisham,Pathway 0,"E1: capacity : home-based rehabilitation, reablement or recovery services not yet available (pathway 1).",1,5
2024-09-01,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,11
2024-09-01,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,2,38
2024-09-03,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,31
2024-09-03,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,43
2024-09-03,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,22
2024-09-03,UHL,Greenwich,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,1
2024-09-04,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,158
2024-09-04,UHL,Other,Pathway 1,E2: capacity : other home-based social care service not yet available (pathway 1).,1,21
2024-09-05,QEH,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,13
2024-09-05,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,11
2024-09-05,UHL,Greenwich,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,10
2024-09-05,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,21
2024-09-06,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,30
2024-09-06,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,10
2024-09-06,UHL,Lewisham,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,20
2024-09-07,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,11
2024-09-08,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,8
